0100:002:221021:151624:0401:001:H:100:0008:                :00+00000+000000000
0100:002:221021:151624:0401:002:S:100:0111:    852754354355+00010010*000001397
0100:002:221021:151624:0401:003:W:100:0000:    852754354355:00000000+000000000
0100:002:221021:151628:0401:004:V:101:0008:           00.0%:00+00001+000001397
0100:002:221021:151628:0401:005:V:100:0008:           00.0%:00+00001+000000000
0100:002:221021:151628:0401:006:T:110:0008:                :01+00001+000002000
0100:002:221021:151628:0401:007:T:114:0008:                :01+00001-000000603
0100:002:221021:151628:0401:008:F:100:0008:                :00+00001+000001397
0100:002:221021:151709:0402:001:H:100:0008:                :00+00000+000000000
0100:002:221021:151709:0402:002:S:100:0053:   8011003825745+00010010*000005115
0100:002:221021:151709:0402:003:W:100:0000:   8011003825745:00000000+000000000
0100:002:221021:151713:0402:004:S:100:0024:   7750075056350+00010010*000000797
0100:002:221021:151713:0402:005:W:100:0000:   7750075056350:00000000+000000000
0100:002:221021:151824:0402:006:V:101:0008:           00.0%:00+00002+000005912
0100:002:221021:151824:0402:007:V:100:0008:           00.0%:00+00002+000000000
0100:002:221021:151824:0402:008:T:110:0008:            0012:12+00001+000005912
0100:002:221021:151824:0402:009:F:100:0008:                :00+00002+000005912
0100:002:221021:151857:0403:001:H:100:0008:                :00+00000+000000000
0100:002:221021:151857:0403:002:S:100:0003:   7453054644134+00010010*000001399
0100:002:221021:151857:0403:003:W:100:0000:   7453054644134:00000000+000000000
0100:002:221021:151859:0403:004:S:100:0003:   7453054644134+00010010*000001399
0100:002:221021:151859:0403:005:W:100:0000:   7453054644134:00000000+000000000
0100:002:221021:151930:0403:006:V:101:0008:           00.0%:00+00002+000002798
0100:002:221021:151930:0403:007:V:100:0008:           00.0%:00+00002+000000000
0100:002:221021:151930:0403:008:T:110:0008:            0018:10+00001+000002798
0100:002:221021:151930:0403:009:F:100:0008:                :00+00002+000002798
0100:002:221021:151950:0404:001:H:100:0008:                :00+00000+000000000
0100:002:221021:151950:0404:002:S:100:0053:   8431754342016+00010010*000003130
0100:002:221021:151950:0404:003:W:100:0000:   8431754342016:00000000+000000000
0100:002:221021:152020:0404:004:V:101:0008:           00.0%:00+00001+000003130
0100:002:221021:152020:0404:005:V:100:0008:           00.0%:00+00001+000000000
0100:002:221021:152020:0404:006:T:110:0008:                :01+00001+000004130
0100:002:221021:152020:0404:007:T:114:0008:                :01+00001-000001000
0100:002:221021:152020:0404:008:F:100:0008:                :00+00001+000003130
0100:002:221021:152204:0405:001:H:100:0008:                :00+00000+000000000
0100:002:221021:152204:0405:002:S:100:0111:    852795346388+00010010*000001997
0100:002:221021:152204:0405:003:W:100:0000:    852795346388:00000000+000000000
0100:002:221021:152225:0405:004:V:101:0008:           00.0%:00+00001+000001997
0100:002:221021:152225:0405:005:V:100:0008:           00.0%:00+00001+000000000
0100:002:221021:152225:0405:006:T:110:0008:            0019:10+00001+000001997
0100:002:221021:152225:0405:007:F:100:0008:                :00+00001+000001997
0100:002:221021:152256:0406:001:H:100:0008:                :00+00000+000000000
0100:002:221021:152256:0406:002:S:100:0083:        76145513+00010010*000000147
0100:002:221021:152256:0406:003:W:100:0000:        76145513:00000000+000000000
0100:002:221021:152258:0406:004:S:100:0083:   7622300736675+00010010*000000317
0100:002:221021:152258:0406:005:W:100:0000:   7622300736675:00000000+000000000
0100:002:221021:152325:0406:006:V:101:0008:           00.0%:00+00002+000000464
0100:002:221021:152325:0406:007:V:100:0008:           00.0%:00+00002+000000000
0100:002:221021:152325:0406:008:T:110:0008:            0020:10+00001+000000464
0100:002:221021:152325:0406:009:F:100:0008:                :00+00002+000000464
0100:002:221021:152553:0407:001:H:100:0008:                :00+00000+000000000
0100:002:221021:152553:0407:002:S:100:0102:           42342+00010010*000002350
0100:002:221021:152553:0407:003:W:100:0000:           42342:00000000+000000000
0100:002:221021:152628:0407:004:V:101:0008:           00.0%:00+00001+000002350
0100:002:221021:152628:0407:005:V:100:0008:           00.0%:00+00001+000000000
0100:002:221021:152628:0407:006:T:110:0008:                :01+00001+000002350
0100:002:221021:152628:0407:007:F:100:0008:                :00+00001+000002350
0100:002:221021:152739:0408:001:H:100:0008:                :00+00000+000000000
0100:002:221021:152739:0408:002:P:101:0054:        00000000:00+00000+000000000
0100:002:221021:152741:0408:003:S:100:0047:   4065418062213+00010010*000007399
0100:002:221021:152741:0408:004:W:100:0000:   4065418062275:00000000+000000000
0100:002:221021:153140:0408:005:V:101:0008:           00.0%:00+00001+000007399
0100:002:221021:153140:0408:006:V:100:0008:           00.0%:00+00001+000000000
0100:002:221021:153140:0408:007:T:110:0008:            0021:10+00001+000007399
0100:002:221021:153140:0408:008:F:100:0008:                :00+00001+000007399
0100:002:221021:153316:0409:001:H:100:0008:                :00+00000+000000000
0100:002:221021:153316:0409:002:S:101:0083:   7622210644817+00010010*000000197
0100:002:221021:153316:0409:003:W:100:0000:   7622210644817:00000000+000000000
0100:002:221021:153320:0409:004:V:101:0008:           00.0%:00+00001+000000197
0100:002:221021:153320:0409:005:V:100:0008:           00.0%:00+00001+000000000
0100:002:221021:153320:0409:006:T:110:0008:                :01+00001+000000500
0100:002:221021:153320:0409:007:T:114:0008:                :01+00001-000000303
0100:002:221021:153320:0409:008:F:100:0008:                :00+00001+000000197
0100:002:221021:153735:0410:001:H:100:0008:                :00+00000+000000000
0100:002:221021:153735:0410:002:S:100:0105:    194493802651+00010010*000006299
0100:002:221021:153735:0410:003:W:100:0000:    194493802699:00000000+000000000
0100:002:221021:153802:0410:004:S:100:0009:   4065425385190+00010010*000002799
0100:002:221021:153802:0410:005:W:100:0000:   4065425385190:00000000+000000000
0100:002:221021:153818:0410:006:A:100:0808:        00000808:00+00001+000000000
0100:002:221021:153818:0410:007:l:100:000:0407:0002:00:808:                   
0100:002:221021:153818:0410:008:D:170:0000:                :00+00001-000000915
0100:002:221021:153828:0410:009:V:101:0008:           00.0%:00+00002+000008183
0100:002:221021:153828:0410:010:V:100:0008:           00.0%:00+00002+000000000
0100:002:221021:153828:0410:011:T:110:0008:                :01+00001+000010000
0100:002:221021:153828:0410:012:T:114:0008:                :01+00001-000001817
0100:002:221021:153828:0410:013:F:100:0008:                :00+00002+000008183
0100:002:221021:154059:0411:001:H:100:0008:                :00+00000+000000000
0100:002:221021:154059:0411:002:S:101:0083:   7622300736033+00010010*000000317
0100:002:221021:154059:0411:003:W:100:0000:   7622300736033:00000000+000000000
0100:002:221021:154105:0411:004:S:100:0083:   7622300736033+00010010*000000317
0100:002:221021:154105:0411:005:W:100:0000:   7622300736033:00000000+000000000
0100:002:221021:154107:0411:006:S:100:0083:   7622300736033+00010010*000000317
0100:002:221021:154107:0411:007:W:100:0000:   7622300736033:00000000+000000000
0100:002:221021:154109:0411:008:S:100:0083:   7622300736033+00010010*000000317
0100:002:221021:154109:0411:009:W:100:0000:   7622300736033:00000000+000000000
0100:002:221021:154111:0411:010:S:100:0083:   7622300736033+00010010*000000317
0100:002:221021:154111:0411:011:W:100:0000:   7622300736033:00000000+000000000
0100:002:221021:154113:0411:012:S:100:0083:   7622300736033+00010010*000000317
0100:002:221021:154113:0411:013:W:100:0000:   7622300736033:00000000+000000000
0100:002:221021:154115:0411:014:S:100:0083:   7622300736033+00010010*000000317
0100:002:221021:154115:0411:015:W:100:0000:   7622300736033:00000000+000000000
0100:002:221021:154150:0411:016:V:101:0008:           00.0%:00+00007+000002219
0100:002:221021:154150:0411:017:V:100:0008:           00.0%:00+00007+000000000
0100:002:221021:154150:0411:018:T:110:0008:                :01+00001+000005020
0100:002:221021:154150:0411:019:T:114:0008:                :01+00001-000002801
0100:002:221021:154150:0411:020:F:100:0008:                :00+00007+000002219
0100:002:221021:154331:0412:001:H:100:0008:                :00+00000+000000000
0100:002:221021:154331:0412:002:P:101:0019:        00000000:00+00000+000000000
0100:002:221021:154427:0412:003:S:100:0069:        81845615+00010010*000001997
0100:002:221021:154427:0412:004:W:100:0000:        81845615:00000000+000000000
0100:002:221021:154430:0412:005:S:100:0069:       583914013+00010010*000001997
0100:002:221021:154430:0412:006:W:100:0000:       583914013:00000000+000000000
0100:002:221021:154501:0412:007:S:100:0069:       107113251+00010010*000000001
0100:002:221021:154501:0412:008:W:100:0000:       107113251:00000000+000000000
0100:002:221021:154508:0412:009:S:101:0026:   7622300743574+00010010*000000097
0100:002:221021:154508:0412:010:W:100:0000:   7622300743574:00000000+000000000
0100:002:221021:154512:0412:011:S:100:0014:   8018190030822+00010010*000000160
0100:002:221021:154512:0412:012:W:100:0000:   8018190030822:00000000+000000000
0100:002:221021:154514:0412:013:S:100:0047:   4060509301325+00010010*000005895
0100:002:221021:154514:0412:014:W:100:0000:   4060509301424:00000000+000000000
0100:002:221021:154549:0412:015:S:100:0014:   8018190030839+00030010*000000071
0100:002:221021:154549:0412:016:W:100:0000:   8018190030839:00000000+000000000
0100:002:221021:154639:0412:017:V:101:0008:           00.0%:00+00009+000010360
0100:002:221021:154639:0412:018:V:100:0008:           00.0%:00+00009+000000000
0100:002:221021:154639:0412:019:T:110:0008:                :01+00001+000015000
0100:002:221021:154639:0412:020:T:114:0008:                :01+00001-000004640
0100:002:221021:154639:0412:021:F:100:0008:                :00+00009+000010360
0100:002:221021:154712:0413:001:H:100:0008:                :00+00000+000000000
0100:002:221021:154712:0413:002:S:100:0104:   2016908001887+00010010*000000697
0100:002:221021:154712:0413:003:W:100:0000:   2016908001887:00000000+000000000
0100:002:221021:154731:0413:004:S:100:0025:    004310502209+00010010*000000100
0100:002:221021:154731:0413:005:W:100:0000:    004310502209:00000000+000000000
0100:002:221021:154758:0413:006:V:101:0008:           00.0%:00+00002+000000797
0100:002:221021:154758:0413:007:V:100:0008:           00.0%:00+00002+000000000
0100:002:221021:154758:0413:008:T:110:0008:            0013:12+00001+000000797
0100:002:221021:154758:0413:009:F:100:0008:                :00+00002+000000797
0100:002:221021:155213:0414:001:F:000:0008:        00000029:02+00000+000000000
0100:002:221021:155310:0415:001:F:000:0008:        00000029:01+00000+000000000
0100:002:221021:155411:0416:001:H:100:0008:                :00+00000+000000000
0100:002:221021:155411:0416:002:S:100:0064:           41237+00010010*000001150
0100:002:221021:155411:0416:003:W:100:0000:           41237:00000000+000000000
0100:002:221021:155507:0416:004:D:180:0000:           02.0%:00+00001-000000023
0100:002:221021:155518:0416:005:V:101:0008:           00.0%:00+00001+000001127
0100:002:221021:155518:0416:006:V:100:0008:           00.0%:00+00001+000000000
0100:002:221021:155518:0416:007:T:110:0008:                :01+00001+000001200
0100:002:221021:155518:0416:008:T:114:0008:                :01+00001-000000073
0100:002:221021:155518:0416:009:F:100:0008:                :00+00001+000001127
0100:002:221021:155635:0417:001:H:100:0008:                :00+00000+000000000
0100:002:221021:155635:0417:002:S:100:0025:    860001280913+00010010*000000150
0100:002:221021:155635:0417:003:W:100:0000:    860001280913:00000000+000000000
0100:002:221021:155644:0417:004:V:101:0008:           00.0%:00+00001+000000150
0100:002:221021:155644:0417:005:V:100:0008:           00.0%:00+00001+000000000
0100:002:221021:155644:0417:006:T:110:0008:                :01+00001+000000500
0100:002:221021:155644:0417:007:T:114:0008:                :01+00001-000000350
0100:002:221021:155705:0417:008:F:100:0008:                :00+00001+000000150
0100:002:221021:155716:0418:001:H:100:0008:                :00+00000+000000000
0100:002:221021:155716:0418:002:P:101:0046:        00000000:00+00000+000000000
0100:002:221021:155719:0418:003:S:100:0029:           41571+00010010*000001299
0100:002:221021:155719:0418:004:W:100:0000:           41571:00000000+000000000
0100:002:221021:155725:0418:005:S:100:0105:    194957483525+00010010*000004950
0100:002:221021:155725:0418:006:W:100:0000:    194957483570:00000000+000000000
0100:002:221021:155855:0418:007:V:101:0008:           00.0%:00+00002+000006249
0100:002:221021:155855:0418:008:V:100:0008:           00.0%:00+00002+000000000
0100:002:221021:155855:0418:009:T:110:0008:            0014:12+00001+000006249
0100:002:221021:155855:0418:010:F:100:0008:                :00+00002+000006249
0100:002:221021:161444:0419:001:H:100:0008:                :00+00000+000000000
0100:002:221021:161444:0419:002:S:100:0069:        91843920+00010010*000001497
0100:002:221021:161444:0419:003:W:100:0000:        91843920:00000000+000000000
0100:002:221021:161448:0419:004:S:100:0069:        81838146+00010010*000001997
0100:002:221021:161448:0419:005:W:100:0000:        81838146:00000000+000000000
0100:002:221021:161534:0419:006:V:101:0008:           00.0%:00+00002+000003494
0100:002:221021:161534:0419:007:V:100:0008:           00.0%:00+00002+000000000
0100:002:221021:161534:0419:008:T:111:0008:                :30+00001+000030100
0100:002:221021:161534:0419:009:T:112:0008:         0.00100:30+00001+000004561
0100:002:221021:161534:0419:010:T:115:0008:                :30+00001-000007042
0100:002:221021:161534:0419:011:T:116:0008:         0.00100:30+00001-000001067
0100:002:221021:161720:0419:012:F:100:0008:                :00+00002+000003494
0100:002:221021:162021:0420:001:H:100:0008:                :00+00000+000000000
0100:002:221021:162021:0420:002:S:100:0014:   8018190030839+00050010*000000071
0100:002:221021:162021:0420:003:W:100:0000:   8018190030839:00000000+000000000
0100:002:221021:162036:0420:004:S:100:0014:   8018190030839+00020010*000000071
0100:002:221021:162036:0420:005:W:100:0000:   8018190030839:00000000+000000000
0100:002:221021:162106:0420:006:V:101:0008:           00.0%:00+00007+000000497
0100:002:221021:162106:0420:007:V:100:0008:           00.0%:00+00007+000000000
0100:002:221021:162106:0420:008:T:110:0008:            0022:10+00001+000000497
0100:002:221021:162106:0420:009:F:100:0008:                :00+00007+000000497
0100:002:221021:162618:0421:001:H:100:0008:                :00+00000+000000000
0100:002:221021:162618:0421:002:S:100:0014:   8018190030839+00020010*000000071
0100:002:221021:162618:0421:003:W:100:0000:   8018190030839:00000000+000000000
0100:002:221021:162626:0421:004:V:101:0008:           00.0%:00+00002+000000142
0100:002:221021:162626:0421:005:V:100:0008:           00.0%:00+00002+000000000
0100:002:221021:162626:0421:006:T:111:0008:                :30+00001+000002000
0100:002:221021:162626:0421:007:T:112:0008:         0.00100:30+00001+000000303
0100:002:221021:162626:0421:008:T:115:0008:                :30+00001-000001063
0100:002:221021:162626:0421:009:T:116:0008:         0.00100:30+00001-000000161
0100:002:221021:162626:0421:010:F:100:0008:                :00+00002+000000142
0100:002:221021:162645:0422:001:H:100:0008:                :00+00000+000000000
0100:002:221021:162645:0422:002:S:100:0004:    050875817791+00010010*000003099
0100:002:221021:162645:0422:003:W:100:0000:    050875817791:00000000+000000000
0100:002:221021:162654:0422:004:S:100:0024:   7898623957350+00010010*000000680
0100:002:221021:162654:0422:005:W:100:0000:   7898623957350:00000000+000000000
0100:002:221021:162656:0422:006:S:100:0024:    793366206727+00010010*000000197
0100:002:221021:162656:0422:007:W:100:0000:    793366206727:00000000+000000000
0100:002:221021:162657:0422:008:S:100:0024:    022796910158+00010010*000000799
0100:002:221021:162657:0422:009:W:100:0000:    022796910158:00000000+000000000
0100:002:221021:162658:0422:010:S:100:0024:    022796910141+00010010*000000799
0100:002:221021:162658:0422:011:W:100:0000:    022796910141:00000000+000000000
0100:002:221021:162815:0422:012:V:101:0008:           00.0%:00+00005+000005574
0100:002:221021:162815:0422:013:V:100:0008:           00.0%:00+00005+000000000
0100:002:221021:162815:0422:014:T:110:0008:            0015:12+00001+000005574
0100:002:221021:162815:0422:015:F:100:0008:                :00+00005+000005574
0100:002:221021:163332:0423:001:H:100:0008:                :00+00000+000000000
0100:002:221021:163332:0423:002:S:100:0014:   8018190030839+00300010*000000071
0100:002:221021:163332:0423:003:W:100:0000:   8018190030839:00000000+000000000
0100:002:221021:163416:0423:004:V:101:0008:           00.0%:00+00030+000002130
0100:002:221021:163416:0423:005:V:100:0008:           00.0%:00+00030+000000000
0100:002:221021:163416:0423:006:T:110:0008:            0023:10+00001+000002130
0100:002:221021:163416:0423:007:F:100:0008:                :00+00030+000002130
0100:002:221021:164130:0424:001:H:100:0008:                :00+00000+000000000
0100:002:221021:164130:0424:002:S:100:0024:   7897042013807+00010010*000000697
0100:002:221021:164130:0424:003:W:100:0000:   7897042013807:00000000+000000000
0100:002:221021:164209:0424:004:V:101:0008:           00.0%:00+00001+000000697
0100:002:221021:164209:0424:005:V:100:0008:           00.0%:00+00001+000000000
0100:002:221021:164209:0424:006:T:110:0008:            0016:12+00001+000000697
0100:002:221021:164209:0424:007:F:100:0008:                :00+00001+000000697
0100:002:221021:164231:0425:001:H:100:0008:                :00+00000+000000000
0100:002:221021:164231:0425:002:S:100:0003:   3455235911961+00010010*000000799
0100:002:221021:164231:0425:003:W:100:0000:   3455235911961:00000000+000000000
0100:002:221021:164250:0425:004:V:101:0008:           00.0%:00+00001+000000799
0100:002:221021:164250:0425:005:V:100:0008:           00.0%:00+00001+000000000
0100:002:221021:164250:0425:006:T:110:0008:                :01+00001+000002000
0100:002:221021:164250:0425:007:T:114:0008:                :01+00001-000001201
0100:002:221021:164250:0425:008:F:100:0008:                :00+00001+000000799
0100:002:221021:164737:0426:001:H:100:0008:                :00+00000+000000000
0100:002:221021:164737:0426:002:S:100:0014:   8018190030839+00020010*000000071
0100:002:221021:164737:0426:003:W:100:0000:   8018190030839:00000000+000000000
0100:002:221021:164741:0426:004:V:101:0008:           00.0%:00+00002+000000142
0100:002:221021:164741:0426:005:V:100:0008:           00.0%:00+00002+000000000
0100:002:221021:164741:0426:006:T:111:0008:                :30+00001+000000937
0100:002:221021:164741:0426:007:T:112:0008:         0.00100:30+00001+000000142
0100:002:221021:164741:0426:008:F:100:0008:                :00+00002+000000142
0100:002:221021:164859:0427:001:H:100:0008:                :00+00000+000000000
0100:002:221021:164859:0427:002:S:100:0003:    070382171643+00010010*000001599
0100:002:221021:164859:0427:003:W:100:0000:    070382171643:00000000+000000000
0100:002:221021:164903:0427:004:S:100:0003:   7450090263695+00010010*000001099
0100:002:221021:164903:0427:005:W:100:0000:   7450090263695:00000000+000000000
0100:002:221021:164928:0427:006:V:101:0008:           00.0%:00+00002+000002698
0100:002:221021:164928:0427:007:V:100:0008:           00.0%:00+00002+000000000
0100:002:221021:164928:0427:008:T:110:0008:                :01+00001+000001000
0100:002:221021:164928:0427:009:T:111:0008:                :30+00001+000020000
0100:002:221021:164928:0427:010:T:112:0008:         0.00100:30+00001+000003030
0100:002:221021:164928:0427:011:T:115:0008:                :30+00001-000008791
0100:002:221021:164928:0427:012:T:116:0008:         0.00100:30+00001-000001332
0100:002:221021:164928:0427:013:F:100:0008:                :00+00002+000002698
